"id","totaldeclared","requestedbudget","overspentamount","overspent","project_number","budgetnumber"
travel permit 52416,"144.390553418436","165.29479643100493",-11.459567731621917,false,project 12803,budget 4164
travel permit 72794,"1086.0227661291042","475.5978005375968",-213.73852312115332,false,project 72796,budget 475
travel permit 54182,"381.2594748309735","766.1081407843461",-335.95683567824386,false,UNKNOWN,budget 3042
travel permit 33879,"380.65032520039017","1913.6094867151526",-642.6032371662501,false,project 7921,budget 871
travel permit 69326,"765.7269884768448","2130.71857663122",-788.4977963144306,false,project 53948,budget 3694
travel permit 84495,"463.7456847707093","438.95468767686845","15.682221224130274",true,project 9220,budget 1956
travel permit 7340,"388.22011625607405","444.7265482717829",-56.50643201570887,false,UNKNOWN,budget 922
travel permit 60029,"44.94458000502491","199.49701255168463",-297.0250504679907,false,UNKNOWN,budget 698
travel permit 14570,"81.31289905343246","101.23794492341635",-15.488171248272849,false,project 4183,budget 829
travel permit 86255,"1033.528745467554","2353.6115336161365",-927.0948909207598,false,UNKNOWN,budget 475
travel permit 34395,"1756.3661107947373","1898.691886354028",-54.79936569904248,false,UNKNOWN,budget 5223
travel permit 35923,"0.0","0.0","0.0",false,UNKNOWN,budget 592
travel permit 79420,"1123.8756810468112","1177.3308619446852","468.68222284753176",true,project 4933,budget 4932
travel permit 31164,"0.0","386.96436381182036",-749.8536710999557,false,project 6649,budget 499
travel permit 27461,"1306.569222464253","1469.707417846468",-627.9865738951194,false,project 23835,budget 698
travel permit 37269,"1890.6354335185727","1311.6150423446388","486.9818540881172",true,project 11222,budget 5650
travel permit 15126,"925.8560673838193","983.209983062463",-57.353915678643716,false,project 4957,budget 698
travel permit 5016,"0.0","10.207556814074074",-16.88352101172208,false,project 4288,budget 864
travel permit 49937,"3378.8658348955896","1895.7116935245401","1904.8584197301598",true,UNKNOWN,budget 11547
travel permit 11237,"1761.567079930678","1720.9965068747254",-1.1364948902778451,false,UNKNOWN,budget 3751
travel permit 34160,"0.0","1393.9855814614812",-2305.598514779761,false,UNKNOWN,budget 592
travel permit 68971,"2731.639751966346","3493.2511007658095",-268.9845342265803,false,project 68973,budget 1969
travel permit 14300,"1093.5947134713979","1000.7867542237127",-819.0615146621831,false,UNKNOWN,budget 5757
travel permit 69689,"492.1247270298506","573.2644468457205",-311.7087653964027,false,project 20698,budget 9006
travel permit 54450,"1861.9957429573312","1660.1105287416501","17.890572548740238",true,project 54452,budget 565
travel permit 11333,"1249.4787751545455","1658.8792751576373",-1962.2683584804417,false,UNKNOWN,budget 761
travel permit 30901,"487.74379210494993","454.62176852766095",-45.309532599913325,false,UNKNOWN,budget 1482
travel permit 12671,"43.782712968273266","49.4739360639479","4.490534663412646",true,project 12673,budget 1622
travel permit 29013,"653.4777795509639","1122.2845653144648",-609.0372504934022,false,project 2441,budget 2440
travel permit 73945,"47.326514631163626","83.51737876087698",-10.61949867126149,false,UNKNOWN,budget 8795
travel permit 59066,"2610.2212663347364","7539.646059725385",-551.6661008069968,false,project 29780,budget 1910
travel permit 69140,"564.5167649506768","1129.0991933301718",-442.7582470201386,false,project 12152,budget 922
travel permit 71308,"0.0","1323.1666782678612",-1008.988428623294,false,UNKNOWN,budget 3594
travel permit 50361,"529.4136836139946","874.526712650861",-506.1143038950413,false,project 7951,budget 659
travel permit 65316,"1003.0532025725687","1401.0000122836177",-65.28748655797779,false,UNKNOWN,budget 3712
travel permit 28058,"1120.7526260440068","705.4080842262199",-40.649058975689286,false,project 28060,budget 3594
travel permit 49036,"123.3054799578483","587.5099674036064",-128.33835669082168,false,UNKNOWN,budget 3832
travel permit 3896,"3450.003892997901","4266.652241426125","1438.172707453783",true,project 457,budget 456
travel permit 84627,"1153.2062622369745","1921.967877690916",-106.59889818997249,false,project 4528,budget 2233
travel permit 21890,"0.0","0.0","0.0",false,UNKNOWN,budget 635
travel permit 27624,"0.0","1296.5183813819651",-551.8682852833796,false,project 3442,budget 2351
travel permit 85076,"456.011072534234","490.1202063781988","18.939757006214222",true,project 4528,budget 2233
travel permit 30465,"6724.318838436183","6653.654371142376","1291.9572899981013",true,project 19312,budget 4444
travel permit 84576,"2319.8930012689348","4032.046784467412",-939.2991893308613,false,project 3442,budget 2351
travel permit 17602,"0.0","1027.3835698523505",-1665.5421518268822,false,UNKNOWN,budget 12279
travel permit 54172,"631.1732135402339","650.9522393953823","56.33422124493882",true,UNKNOWN,budget 3594
travel permit 35417,"993.8853746366684","6323.954936802223",-5066.45891812695,false,UNKNOWN,budget 5757
travel permit 6025,"389.46128529752497","98.29876166937348","139.806615235009",true,UNKNOWN,budget 980
travel permit 44932,"325.1111862752577","751.4416822228774","8.444446396759929",true,UNKNOWN,budget 1865
travel permit 16112,"185.5449963706252","293.5223337639452",-120.77929009031266,false,project 1156,budget 980
travel permit 50054,"942.7737167771509","263.95559864220667","573.5411906242198",true,project 21454,budget 3170
travel permit 43491,"1689.3612907197191","1343.399496497671","349.9700749757926",true,project 1097,budget 456
travel permit 43340,"449.6132464522291","358.8886530312436",-34.42015283844819,false,project 32681,budget 1956
travel permit 2462,"565.2777348169021","1717.6249827928898",-941.4368157060907,false,project 2464,budget 2113
travel permit 48055,"134.46688855325368","413.12116362746616",-278.6542750742125,false,project 32257,budget 899
travel permit 67529,"0.0","287.41396328427595",-403.91926529152533,false,UNKNOWN,budget 1910
travel permit 53205,"0.0","0.0","0.0",false,UNKNOWN,budget 16903
travel permit 67572,"85.79695637420483","106.94085331279194",-18.199354382407094,false,UNKNOWN,budget 9699
travel permit 34682,"643.3821874913745","348.2024912775038","133.61958995919298",true,UNKNOWN,budget 1021
travel permit 52150,"814.9060024731164","1164.477368037426","10.221169928397103",true,project 33048,budget 1969
travel permit 50503,"0.0","0.0","0.0",false,UNKNOWN,budget 1327
travel permit 60092,"1087.723393875411","1198.273816991391",-110.55042311598004,false,project 12435,budget 698
travel permit 79436,"2175.728344413319","2353.9710891260634",-222.05564799235162,false,project 1983,budget 1644
travel permit 66462,"928.9422488202218","860.8007000104848","66.75732780397743",true,project 55557,budget 698
travel permit 79693,"201.60233922337062","444.2002465975966",-41.514923173948375,false,project 79695,budget 529
travel permit 32004,"303.4200944011899","267.96910210981343",-63.50653138629559,false,project 4870,budget 635
travel permit 28343,"1984.408081306932","2468.1679274418875",-194.20806818311235,false,project 14904,budget 522
travel permit 53004,"1469.6139473466774","969.5874677901504","250.25571996520307",true,project 34383,budget 1969
travel permit 78598,"319.0364956162465","654.9444149332379",-296.86407507148806,false,project 2642,budget 899
travel permit 65055,"616.6256217302789","518.8681676827822","151.91245919257693",true,project 1623,budget 1622
travel permit 28562,"0.0","2224.483855519601",-1804.9996957745473,false,project 6406,budget 6405
travel permit 83965,"3688.1311903217593","2780.9189983105744","248.75213809465413",true,project 22889,budget 1644
travel permit 66121,"1781.1067589698173","2001.4569522650345",-1283.6079441733314,false,UNKNOWN,budget 774
travel permit 63166,"906.2333344460646","840.832974334114","40.847733264557405",true,project 16212,budget 1969
travel permit 66849,"444.7188563805458","750.0607643329281",-129.11192604596494,false,UNKNOWN,budget 475
travel permit 57443,"952.2667611575492","2133.3261207130627",-53.64883161450973,false,project 12701,budget 684
travel permit 44304,"0.0","234.035949870455",-384.70419070898214,false,project 44306,budget 1922
travel permit 52652,"3733.894426243282","4012.978865527709",-279.08443928442694,false,project 636,budget 635
travel permit 35828,"103.23612979520371","86.80113585535368","12.678121202919755",true,UNKNOWN,budget 864
travel permit 65869,"485.5014909493261","856.1666741733219",-167.3733746304523,false,UNKNOWN,budget 3594
travel permit 56654,"0.0","0.0","0.0",false,project 45201,budget 922
travel permit 38476,"3304.967248100766","2925.258378548451",-46.24624641620039,false,UNKNOWN,budget 3042
travel permit 55634,"249.77591527878613","310.0463665839683",-21.719644806850994,false,UNKNOWN,budget 592
travel permit 40696,"580.1783375878459","1244.3943883731522",-590.0327467188496,false,project 2642,budget 899
travel permit 64049,"766.9037867887212","737.4074872968472","29.49629949187397",true,project 4957,budget 698
travel permit 20833,"2558.554945789511","2369.0615138269445","727.5445308116891",true,UNKNOWN,budget 1021
travel permit 80666,"1139.9197389808992","1562.528786598085",-446.02666577164337,false,UNKNOWN,budget 922
travel permit 8867,"506.84986222244487","434.4749855858214","120.92357119012644",true,UNKNOWN,budget 1469
travel permit 85350,"417.62293371028125","1520.1668980268528",-1334.1606777545285,false,project 48205,budget 529
travel permit 56035,"667.7407062367051","620.2438565434485",-92.08180666262876,false,UNKNOWN,budget 499
travel permit 23384,"651.849671753477","1226.3258306570888","3.1139315529624128",true,project 23362,budget 565
travel permit 20858,"1073.8620460882828","1420.7357486819549",-141.10473984436499,false,UNKNOWN,budget 1327
travel permit 21377,"746.0162349854453","437.10890334431025","65.75826995312434",true,project 5609,budget 522
travel permit 45193,"0.0","337.0243257235662",-855.9588687857691,false,project 1078,budget 980
travel permit 73912,"71.49503891491838","186.1948303409198",-253.482410698347,false,UNKNOWN,budget 3825
travel permit 77630,"0.0","2046.9082227598453",-1897.9660667597384,false,project 12912,budget 1370
travel permit 51381,"2561.344878975978","2443.7953390783823",-878.6499443407438,false,UNKNOWN,budget 684
travel permit 10077,"658.5051306535076","1108.5784849413924",-1373.918112104232,false,UNKNOWN,budget 3751
travel permit 54053,"2262.795414769695","2193.917098967537","432.9143167504719",true,UNKNOWN,budget 3042
travel permit 72670,"2371.1459853288634","1593.891615052825",-57.062909017131005,false,project 55557,budget 698
travel permit 14009,"0.0","690.679464718306",-650.8407281034866,false,project 14011,budget 3694
travel permit 1685,"2922.161486584746","3120.4872255467903",-584.1904528983573,false,project 1688,budget 1687
travel permit 42948,"47.326514631163626","69.59781563406415",-0.9618297875239676,false,UNKNOWN,budget 8795
travel permit 30477,"788.113635316206","1636.4485783143812",-848.3349429981752,false,project 12236,budget 974
travel permit 82004,"473.66290694414266","1093.9379614623485",-153.3277039325805,false,project 24775,budget 922
travel permit 27068,"0.0","3963.0932439438097",-2252.1586036609706,false,UNKNOWN,budget 698
travel permit 60810,"826.2057490140141","472.75706756093956",-142.00411311178357,false,project 54635,budget 1969
travel permit 63506,"1319.3138119211603","2555.5741096838656",-312.82698633182144,false,UNKNOWN,budget 47825
travel permit 57776,"0.0","0.0","0.0",false,UNKNOWN,budget 1027
travel permit 69860,"810.306216554895","872.1343306750462","66.2514516680103",true,project 8099,budget 1327
travel permit 19814,"1952.48649276469","2765.3457357487423",-560.8768786803716,false,UNKNOWN,budget 1755
travel permit 51246,"3675.7119390225225","4076.4134124237735",-366.70496170923843,false,UNKNOWN,budget 1812
travel permit 45891,"1032.8918887975913","1695.7947629187668",-294.16407111366084,false,project 22181,budget 659
travel permit 71295,"1078.6271498185936","604.2134838534073",-93.55918590769011,false,project 19975,budget 4932
travel permit 1076,"241.57808318272322","646.2609641439672",-35.23013713081377,false,project 1078,budget 980
travel permit 76273,"1277.0839905334874","1441.8995629851943",-37.99105692662533,false,UNKNOWN,budget 635
travel permit 18784,"0.0","1847.6522358193818",-3037.1383477024906,false,project 18786,budget 1922
travel permit 13598,"1083.1349050316353","1053.2916418459986",-146.60983724158723,false,project 13600,budget 4164
travel permit 81476,"707.0918461524213","573.5391567864367","133.55268936598463",true,project 4957,budget 698
travel permit 1908,"193.38133632502905","364.4702974025189","0.0",false,project 1911,budget 1910
travel permit 82656,"1539.298247344054","883.6497458112974","96.7364940447751",true,UNKNOWN,budget 4164
travel permit 82907,"3915.6266597681383","2907.9907517609577","826.3537925132687",true,project 75256,budget 974
travel permit 35186,"253.16349315755733","298.3115405226318",-122.64364779632777,false,UNKNOWN,budget 1910
travel permit 16210,"0.0","2596.8775668931676",-2305.9010280228695,false,project 16212,budget 1969
travel permit 19348,"1748.481737208625","1592.8374085134383","282.9687341091087",true,project 12498,budget 1969
travel permit 85195,"78.48222956213878","94.56881434010603",-38.65542650075491,false,UNKNOWN,budget 1644
travel permit 30023,"1203.441537287771","1005.8345853844665","46.241749751691486",true,UNKNOWN,budget 5382
travel permit 66958,"300.66256353915713","974.3694188768982",-375.3742583224692,false,UNKNOWN,budget 6198
travel permit 52177,"0.0","285.01796498978894",-269.20316967336214,false,project 4744,budget 565
travel permit 34478,"0.0","541.681480612673",-356.08603429189264,false,UNKNOWN,budget 15406
travel permit 24521,"272.2971879642467","519.1049256741159",-12.800295160712437,false,UNKNOWN,budget 864
travel permit 3081,"1696.1688176189828","1339.5907134266488",-391.6526769392385,false,project 1115,budget 1114
travel permit 70948,"1682.597315034243","878.3117273585665","4.1960032793872415",true,UNKNOWN,budget 1755
travel permit 43826,"1238.4292631837252","767.2303339364131","658.0618080258192",true,project 2572,budget 994
travel permit 35085,"1134.3637266643682","1380.9310306360674",-607.7884170580448,false,project 12874,budget 1644
travel permit 1632,"867.4750129530722","888.2781938710784",-324.5944084415909,false,UNKNOWN,budget 864
travel permit 83554,"2341.2145478782736","1072.4788435053597","631.9207407990029",true,project 4528,budget 2233
travel permit 83049,"2281.59331775335","2446.244381921118",-266.8059165828663,false,UNKNOWN,budget 2351
travel permit 78429,"0.0","1569.1407380139751",-1569.1407380139751,false,UNKNOWN,budget 698
travel permit 28600,"0.0","0.0","0.0",false,UNKNOWN,budget 1027
travel permit 24501,"139.1732492238756","261.6038519245782",-122.4306027007026,false,UNKNOWN,budget 922
travel permit 64656,"4021.8220133372865","7575.374166859465",-8430.445212242925,false,UNKNOWN,budget 1922
travel permit 39327,"940.3173025470868","1285.4364057165353","62.446481112366655",true,project 830,budget 829
travel permit 69359,"2310.0848918546353","1712.5896767089064","388.49528922690956",true,project 11937,budget 3559
travel permit 69785,"645.8563670325102","1195.5541558749603","203.8674075577385",true,UNKNOWN,budget 1299
travel permit 51778,"172.77555283331495","266.87213357411747","28.795925472219153",true,project 18238,budget 3832
travel permit 78354,"334.7664003239676","526.7122200305207",-179.2702988299174,false,project 78356,budget 440
travel permit 39031,"1558.4357795441047","2252.16374950591","29.668793264721216",true,project 636,budget 635
travel permit 29249,"698.2949008462778","4120.658016806398",-1594.8822028512004,false,project 11892,budget 4932
travel permit 37059,"870.7802333319332","2960.520521093101",-762.9537879287295,false,project 8761,budget 899
travel permit 72551,"522.5314809060421","243.68840598197468","291.3591543036513",true,project 19841,budget 19492
travel permit 25979,"639.6373218154954","914.7355767488548",-1214.909415336862,false,UNKNOWN,budget 980
travel permit 26928,"189.36363937602016","2514.379289743025",-2162.9797069099445,false,UNKNOWN,budget 4234
travel permit 79872,"363.52010912974555","396.37245187347344",-55.35079850946738,false,project 72222,budget 922
travel permit 84057,"2.7750066620442526","319.9816256218493",-136.1667348354641,false,UNKNOWN,budget 19492
travel permit 44581,"2136.8320087423","2090.4213569877566","839.6809678211825",true,project 10318,budget 456
travel permit 1262,"233.2891322002705","267.8391559270088","3.4476226433537533",true,UNKNOWN,budget 1264
travel permit 2231,"411.26877201567606","1078.772027451306",-179.15886523495578,false,UNKNOWN,budget 2233
travel permit 10493,"190.42408151409435","264.03560511870654",-55.57832044191272,false,UNKNOWN,budget 1327
travel permit 53165,"406.8143160967171","755.3273020564696",-9.245779911289048,false,UNKNOWN,budget 1865
travel permit 70846,"3757.5450107349575","1475.34286939902","980.7230343772462",true,UNKNOWN,budget 1136
travel permit 85675,"712.4262443106722","776.0236600988148","20.39666139130759",true,project 2872,budget 2233
travel permit 41519,"28.12927701750637","178.62966498361183",-196.9049391225446,false,UNKNOWN,budget 1910
travel permit 83191,"0.0","0.0","0.0",false,UNKNOWN,budget 475
travel permit 50772,"0.0","835.1737876087699",-579.4601330242511,false,UNKNOWN,budget 6198
travel permit 79772,"0.0","490.1364293885445",-422.86622377851535,false,UNKNOWN,budget 475
travel permit 62456,"24.799365121853533","471.57397010437484",-293.1412133634482,false,UNKNOWN,budget 6671
travel permit 36572,"1093.804837441941","1553.6589341858084",-7.625285466287778,false,project 36082,budget 4932
travel permit 32552,"1093.2746049855223","804.2710511441164",-406.36421484420976,false,UNKNOWN,budget 4444
travel permit 17121,"1948.8856954959226","2004.714779604994","81.08968064475789",true,UNKNOWN,budget 1327
travel permit 67375,"803.3604418035118","1851.711084159834",-755.553740221414,false,project 34864,budget 1327
travel permit 68687,"569.029891300029","470.4947362501502",-142.2574728250073,false,project 1230,budget 980
travel permit 7236,"497.98188036771995","289.9263540024576",-254.46326853954923,false,project 3062,budget 684
travel permit 81764,"205.20914653266695","273.61219537688925",-68.4030488442223,false,project 636,budget 635
travel permit 77753,"889.9516415653801","894.7138133198491",-937.7531515388761,false,project 1645,budget 1644
travel permit 77146,"970.2152518220616","1236.9278110878874",-266.7125592658258,false,project 55557,budget 698
travel permit 13862,"0.0","720.4815494197145",-694.6450227726573,false,UNKNOWN,budget 4164
travel permit 42674,"164.48331730185953","231.6938245118727",-14.591262018713365,false,UNKNOWN,budget 1755
travel permit 26189,"2919.791001262369","3272.577744657091","1025.9849609647974",true,project 1495,budget 829
travel permit 2570,"2979.7181562611695","2401.286815338",-1060.9498756617932,false,project 2572,budget 994
travel permit 56298,"1528.0349644897547","1170.0223653537419","417.15759537944473",true,project 16779,budget 1136
travel permit 71693,"70.95590303119612","168.11510954400975",-69.08864242511201,false,project 16229,budget 475
travel permit 72031,"300.0612612804963","494.3439808418605",-192.99714927430983,false,project 647,budget 635
travel permit 34468,"385.90991835201675","409.6708262760262",-23.760907924009473,false,project 12435,budget 698
travel permit 18204,"0.0","2487.787506753826",-3078.1668052387454,false,project 11391,budget 2976
travel permit 52506,"248.3779514367908","303.3225730401181","33.19903311283838",true,project 24611,budget 1939
travel permit 42918,"659.1224614906067","778.078317102021","103.11425011049369",true,project 1623,budget 1622
travel permit 57650,"342.70000644575543","421.6260522020974",-132.0359332193603,false,project 1970,budget 1969
travel permit 52073,"908.7529605060222","1571.3946731869487",-321.21606452008587,false,project 15491,budget 499
travel permit 69956,"1040.64045536814","1772.4419567941677","127.53664864127666",true,project 4062,budget 1114
travel permit 48122,"86.6869845407463","117.29064141956009",-23.11835052601215,false,UNKNOWN,budget 3042
travel permit 44190,"0.0","220.58485224375644",-238.8000012574649,false,UNKNOWN,budget 974
travel permit 52238,"1789.0770964977014","1383.387321375128",-1234.4979557659558,false,project 4339,budget 962
travel permit 63726,"592.8051139245607","627.6185059969164",-519.522362534328,false,project 2895,budget 722
travel permit 69836,"489.0140276690551","752.0921118478143",-33.66400915113064,false,project 69838,budget 899
travel permit 79614,"1372.7697845621615","4028.0803537622105",-2655.310569200049,false,project 647,budget 635
travel permit 46910,"2796.003871906152","5534.54179962258",-978.9985148080491,false,UNKNOWN,budget 7099
travel permit 4694,"92.47525754547716","88.6862787953114",-70.11860187514203,false,UNKNOWN,budget 3751
travel permit 53859,"406.6494273445327","247.3746572764524","234.34034796125613",true,project 9220,budget 1956
travel permit 7496,"178.2506690088266","156.80894779937148",-19.805629889869635,false,UNKNOWN,budget 7498
travel permit 83842,"1314.2240106934921","1351.9137267108865",-37.6897160173944,false,project 4957,budget 698
travel permit 63817,"1478.7020093791643","1424.0062879720751",-1292.0414007001377,false,project 23066,budget 522
travel permit 15794,"78.09485447335501","505.1137797391525",-384.1475863613747,false,UNKNOWN,budget 529
travel permit 82883,"2754.0457385390846","2085.2763312069956","111.35119367348989",true,project 4933,budget 4932
travel permit 29161,"679.238016671537","417.1650434753491","31.11013816816194",true,project 29163,budget 3832
travel permit 86158,"1955.0216451993808","1137.3039872143188","171.4931267718755",true,project 5126,budget 1956
travel permit 33142,"979.9833806881909","1.621108051668664","976.242512592718",true,project 33144,budget 1370
travel permit 81154,"0.0","0.0","0.0",false,project 4870,budget 635
travel permit 72451,"687.520614133353","645.7553431813268","41.765270952026185",true,UNKNOWN,budget 3712
travel permit 53814,"0.0","0.0","0.0",false,UNKNOWN,budget 922
travel permit 52470,"819.3180415259027","1441.9877783681527","247.16857118658515",true,UNKNOWN,budget 1755
travel permit 8548,"903.8258000232871","455.785467970879","123.44245620412244",true,project 7204,budget 3832
travel permit 41382,"1491.2692945710867","1296.4731917293377",-53.48358134930072,false,UNKNOWN,budget 1327
travel permit 28452,"586.182051687803","900.2299185657369",-399.5807652338524,false,project 1382,budget 659
travel permit 73139,"913.704495999023","806.0224736461812","106.38588813835781",true,project 55557,budget 698
travel permit 40104,"2591.137834352116","2997.2152459256745",-226.6479902388378,false,project 15094,budget 1956
travel permit 37753,"1106.1019429278224","1413.7974429663993",-182.7077232663505,false,UNKNOWN,budget 3594
travel permit 81563,"342.0061850328811","270.341029393704",-342.0061850328811,false,project 31941,budget 635
travel permit 13276,"70.66478132024487","65.80466420022063","7.744085624136424",true,project 4183,budget 829
travel permit 46869,"329.00560320032764","372.675667189378",-61.89214317629927,false,project 4170,budget 974
travel permit 16823,"790.5083779302493","1356.6444509840258",-11.682389821629272,false,project 13320,budget 1956
travel permit 42931,"0.0","146.8774918509016",-62.9109591621675,false,UNKNOWN,budget 3832
travel permit 86339,"3218.114447168281","2208.7715345220936","20.253121727789676",true,project 1417,budget 1370
travel permit 67417,"2716.4368967989117","3344.817793884344",-540.0529014242943,false,project 1623,budget 1622
travel permit 75807,"748.878270432576","655.473322041642","93.40494839093401",true,project 55557,budget 698
travel permit 39088,"0.0","1048.0520791414458",-1834.4279381646536,false,project 1115,budget 1114
travel permit 63577,"1279.3851380039002","1185.870537133709","75.00032687485418",true,UNKNOWN,budget 2308
travel permit 73087,"747.6226227813434","521.2573896534067","78.90829113434563",true,project 17911,budget 6198
travel permit 57713,"899.0031878975716","1156.6074696231897","154.688093525932",true,project 11292,budget 980
travel permit 35022,"188.6727114809018","817.5733416732363",-199.01094224697857,false,project 27164,budget 16903
travel permit 8498,"1649.4451749279172","3500.4508113132156",-1705.0912359796669,false,UNKNOWN,budget 6236
travel permit 54575,"1478.9024275755612","2121.632174580974",-642.729747005413,false,project 3407,budget 635
travel permit 41598,"266.6128686016546","859.5250372813301",-85.80644046949806,false,project 1885,budget 1884
travel permit 11715,"235.77079619482765","201.13542793578836",-104.14415537440237,false,UNKNOWN,budget 1482
travel permit 41166,"0.0","273.2810014564727",-122.7173427619674,false,UNKNOWN,budget 635
travel permit 58551,"395.20935956182706","916.2504472067088",-1246.1639834323835,false,UNKNOWN,budget 522
travel permit 32281,"1298.6664809407132","1766.6745268642312",-154.87558849516518,false,project 14413,budget 1469
travel permit 4308,"0.0","52.27044338770062",-53.80150388873777,false,project 1417,budget 1370
travel permit 60457,"1176.2731435878666","1865.5455826720818",-271.2826848930995,false,UNKNOWN,budget 4444
travel permit 66859,"267.8223875399909","208.58923493213138",-136.84493204330607,false,project 19975,budget 4932
travel permit 24181,"0.0","518.5235608611387",-488.3345730165431,false,project 3005,budget 2440
travel permit 32679,"1362.8229264473068","757.6538230659587","340.9746390558771",true,project 32681,budget 1956
travel permit 55794,"1634.6014145997729","1028.8912952483909","536.0789585515383",true,project 34864,budget 1327
travel permit 62645,"103.22901506664074","89.21304508226392","0.0",false,project 10068,budget 994
travel permit 76327,"461.28935038680555","573.5391567864367",-112.24980639963115,false,UNKNOWN,budget 2453
travel permit 15900,"0.0","1704.8316319787284",-1998.9499676432374,false,UNKNOWN,budget 425
travel permit 14289,"151.3805680999461","256.92594524106914",-153.07273771950665,false,project 14291,budget 761
travel permit 75427,"0.0","2883.359944136529",-5032.507934011138,false,UNKNOWN,budget 1956
travel permit 71820,"1546.9058716500933","478.4402150751151","987.3016803554859",true,project 16561,budget 16560
travel permit 4797,"453.70824555861475","301.837476982902","8.072831337415892",true,project 1400,budget 1399
travel permit 58430,"1510.4651805512399","961.0310935408728","633.6088483744286",true,project 58432,budget 761
travel permit 76176,"981.7378983805406","964.5814371363465","11.641160850362212",true,project 2073,budget 1644
travel permit 29001,"0.0","0.0","0.0",false,UNKNOWN,budget 26426
travel permit 76026,"527.0041486488304","769.0131002587702",-174.3692099965631,false,UNKNOWN,budget 635
travel permit 13366,"97.00430158504768","98.43294946970947","8.629870516817135",true,UNKNOWN,budget 3042
travel permit 63278,"720.7708860334898","1085.5742254101524",-51.483634716677784,false,project 2977,budget 2976
travel permit 54918,"2479.3009891620954","2799.693816799218","385.5928004654138",true,UNKNOWN,budget 994
travel permit 65384,"970.3872608943994","1049.0667079431626",-24.00450226922146,false,UNKNOWN,budget 2281
travel permit 50076,"205.22553001137237","340.9663263957457",-194.5644635172751,false,UNKNOWN,budget 1482
travel permit 78709,"0.0","673.1186272624706",-1482.3173019724295,false,UNKNOWN,budget 72068
travel permit 38816,"0.0","140.42680238481924",-356.64952866073713,false,UNKNOWN,budget 980
travel permit 74722,"961.0877584435575","778.3745699244498","182.7131885191077",true,project 55557,budget 698
travel permit 19755,"0.0","5086.795821080103",-5086.795821080103,false,UNKNOWN,budget 3712
travel permit 13392,"0.0","1021.6441781735506",-1987.708423137246,false,project 13393,budget 475
travel permit 63037,"847.7013944229013","765.5759719747057","316.5296058173378",true,project 22689,budget 6198
travel permit 68434,"1154.309118545503","2970.7840374377943",-4.635779592552126,false,project 68436,budget 2976
travel permit 64454,"386.5027163948461","416.14786953979393",-248.26451856019315,false,project 33048,budget 1969
travel permit 82133,"2236.3236768804413","2553.713823517633",-317.3901466371917,false,project 636,budget 635
travel permit 61563,"984.2336841287831","1106.8956175503465","176.82295063511356",true,project 61565,budget 475
travel permit 42174,"5541.03063324099","4735.1988722077185","635.7273106126349",true,UNKNOWN,budget 1812
travel permit 10672,"329.45559635917897","859.6701632365955",-74.43042369585652,false,UNKNOWN,budget 7560
travel permit 27968,"0.0","822.6074196070704",-1184.625617394525,false,project 9867,budget 6198
travel permit 51922,"1710.794942571618","1894.967323233405",-191.14534664521852,false,UNKNOWN,budget 864
travel permit 2870,"217.2575734776533","447.03358898902553",-264.71315266731136,false,project 2872,budget 2233
travel permit 85897,"496.315917548452","1397.1436904985023",-595.5791010581422,false,UNKNOWN,budget 922
travel permit 4679,"791.0980859568782","741.2951225792781",-237.62357407156935,false,UNKNOWN,budget 499
travel permit 86372,"930.1077483676743","1400.2612751416996",-206.91637201237882,false,UNKNOWN,budget 899
travel permit 21447,"0.0","1391.956312681283",-965.766888373752,false,UNKNOWN,budget 6198
travel permit 53153,"114.53370853526653","242.30256100021802",-82.85417213189493,false,UNKNOWN,budget 425
travel permit 2279,"2935.1761739784774","2997.333451266179","94.05685065384614",true,UNKNOWN,budget 2281
travel permit 53436,"373.3660164553556","325.93428869343865","71.66218702933435",true,project 46796,budget 3170
travel permit 48001,"640.538787842943","1396.8160254858003","0.0",false,UNKNOWN,budget 3960
travel permit 52378,"1751.0738797623906","554.2441153558273","281.25356524368885",true,project 5926,budget 1027
travel permit 67516,"549.1845469771863","901.0118459049296",-200.7523343992235,false,project 67287,budget 1469
travel permit 40711,"3103.331437481606","2229.9405380100284","446.00374359675425",true,project 18786,budget 1922
travel permit 33780,"726.021661752116","489.09056813339805","4.125123078136994",true,project 12435,budget 698
travel permit 48726,"1820.0022264559823","1300.5647038621087","403.9480781077568",true,project 6649,budget 499
travel permit 24228,"708.6119837441332","737.2421252611132","13.894352622433985",true,project 14011,budget 3694
travel permit 16631,"0.0","1335.701987352605",-524.4190722762005,false,UNKNOWN,budget 1021
travel permit 43867,"0.0","212.22637443964942",-116.35810810449303,false,UNKNOWN,budget 2329
travel permit 73027,"4197.653086949198","1896.9706768305987","20.213417754169313",true,project 54119,budget 2351
travel permit 37926,"431.77800792565307","904.6952170304305","7.648241686283711",true,UNKNOWN,budget 24265
travel permit 67942,"1858.9896773212988","3347.716479731029","3.710558238166186",true,project 49304,budget 1027
travel permit 30688,"0.0","30.890180830006702",-84.29365667593773,false,UNKNOWN,budget 1275
travel permit 44450,"785.8359463851028","528.9165143956891","5.1564038476712994",true,UNKNOWN,budget 698
travel permit 77435,"970.3962057775814","1107.5436147337764",-259.7854122849751,false,project 17455,budget 698
travel permit 58245,"0.0","864.5778593036574",-833.5740273271887,false,UNKNOWN,budget 4164
